model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Corsa,2019,63666.666666666664,Manual,3402,Petrol,145,43.5,1.4
 Corsa,2019,64666.666666666664,Manual,2287,Petrol,145,43.5,1.4
 Corsa,2016,50333.333333333336,Manual,38240,Diesel,0,88.3,1.3
 Corsa,2017,47000.0,Manual,21287,Petrol,30,55.4,1.4
 Corsa,2016,43000.0,Manual,14600,Petrol,30,55.4,1.4
 Corsa,2016,52333.333333333336,Automatic,21462,Petrol,150,47.9,1.4
 Corsa,2016,46000.0,Manual,14869,Petrol,30,55.4,1.4
 Corsa,2016,45000.0,Manual,29043,Petrol,30,54.3,1.4
 Corsa,2018,56333.333333333336,Manual,18000,Petrol,145,55.4,1.4
 Corsa,2017,57333.333333333336,Manual,7076,Petrol,145,55.4,1.4
 Corsa,2017,57333.333333333336,Manual,9495,Petrol,145,55.4,1.4
 Corsa,2018,67666.66666666667,Manual,2124,Petrol,145,43.5,1.4
 Corsa,2017,74666.66666666667,Automatic,176,Petrol,145,47.9,1.4
 Corsa,2016,37000.0,Manual,30330,Petrol,30,55.4,1.4
 Corsa,2017,52333.333333333336,Manual,36065,Petrol,30,55.4,1.4
 Corsa,2015,37000.0,Manual,55493,Petrol,125,53.3,1.2
 Corsa,2019,67666.66666666667,Manual,10250,Petrol,145,43.5,1.4
 Corsa,2015,41000.0,Manual,42991,Petrol,125,54.3,1.4
 Corsa,2020,118000.0,Manual,10,Petrol,145,52.3,1.2
 Corsa,2020,133333.33333333334,Manual,10,Diesel,145,70.6,1.5
 Corsa,2020,125000.0,Manual,10,Petrol,145,52.3,1.2
 Corsa,2020,103666.66666666667,Manual,10,Petrol,145,52.3,1.2
 Corsa,2020,103666.66666666667,Manual,10,Petrol,145,52.3,1.2
 Corsa,2020,129000.0,Manual,10,Petrol,150,52.3,1.2
 Corsa,2019,64666.666666666664,Manual,3641,Petrol,145,43.5,1.4
 Corsa,2017,52333.333333333336,Manual,7045,Petrol,145,55.4,1.4
 Corsa,2019,88000.0,Manual,27,Petrol,145,43.5,1.4
 Corsa,2016,41000.0,Manual,31996,Petrol,0,65.7,1.0
 Corsa,2019,70666.66666666667,Manual,9260,Petrol,150,43.5,1.4
 Corsa,2019,57333.333333333336,Manual,9976,Petrol,145,43.5,1.4
 Corsa,2019,67666.66666666667,Manual,2245,Petrol,150,43.5,1.4
 Corsa,2019,57333.333333333336,Manual,14507,Petrol,145,43.5,1.4
 Corsa,2018,57333.333333333336,Manual,5000,Petrol,145,43.5,1.4
 Corsa,2019,79000.0,Manual,5,Petrol,145,43.5,1.4
 Corsa,2019,60333.333333333336,Manual,4008,Petrol,145,43.5,1.4
 Corsa,2016,51333.333333333336,Automatic,32643,Petrol,145,47.9,1.4
 Corsa,2019,81000.0,Manual,10,Petrol,145,43.5,1.4
 Corsa,2013,27666.666666666668,Manual,47277,Petrol,125,51.4,1.2
 Corsa,2019,84000.0,Manual,15,Petrol,145,43.5,1.4
 Corsa,2019,71666.66666666667,Manual,10033,Petrol,145,43.5,1.4
 Corsa,2016,49333.333333333336,Manual,36250,Diesel,0,85.6,1.3
 Corsa,2017,60333.333333333336,Manual,7243,Petrol,150,55.4,1.4
 Corsa,2019,84000.0,Manual,5,Petrol,145,43.5,1.4
 Corsa,2016,43000.0,Manual,23590,Petrol,125,53.3,1.2
 Corsa,2019,74666.66666666667,Manual,10131,Petrol,145,43.5,1.4
 Corsa,2015,49333.333333333336,Manual,34959,Petrol,125,54.3,1.4
 Corsa,2015,32666.666666666668,Manual,68517,Petrol,30,55.4,1.4
 Corsa,2014,33666.666666666664,Manual,22512,Petrol,125,51.4,1.4
 Corsa,2016,51333.333333333336,Manual,10585,Petrol,30,55.4,1.4
 Corsa,2015,42000.0,Manual,28039,Petrol,125,52.3,1.2
 Corsa,2018,64666.666666666664,Manual,6046,Petrol,145,55.4,1.4
 Corsa,2017,59333.333333333336,Manual,10969,Petrol,145,55.4,1.4
 Corsa,2017,47000.0,Manual,19853,Petrol,30,55.4,1.4
 Corsa,2018,60333.333333333336,Manual,7786,Petrol,145,55.4,1.4
 Corsa,2016,43000.0,Manual,26309,Petrol,125,53.3,1.2
 Corsa,2017,57333.333333333336,Manual,26528,Petrol,30,55.4,1.4
 Corsa,2019,71666.66666666667,Manual,5320,Petrol,145,43.5,1.4
 Corsa,2016,52333.333333333336,Manual,33475,Petrol,30,55.4,1.4
 Corsa,2019,71666.66666666667,Manual,5786,Petrol,145,43.5,1.4
 Corsa,2019,71666.66666666667,Manual,7513,Petrol,145,43.5,1.4
 Corsa,2019,79000.0,Manual,10254,Petrol,145,43.5,1.4
 Corsa,2019,79000.0,Manual,12036,Petrol,145,43.5,1.4
 Corsa,2017,52333.333333333336,Manual,13192,Petrol,145,55.4,1.4
 Corsa,2014,37000.0,Manual,28084,Petrol,125,51.4,1.2
 Corsa,2018,70666.66666666667,Manual,10218,Petrol,145,55.4,1.4
 Corsa,2016,46000.0,Manual,45685,Diesel,0,85.6,1.3
 Corsa,2019,64666.666666666664,Manual,17125,Petrol,150,43.5,1.4
 Corsa,2014,28666.666666666668,Manual,49337,Petrol,125,51.4,1.4
 Corsa,2017,57333.333333333336,Manual,12525,Petrol,30,54.3,1.4
 Corsa,2016,42000.0,Manual,22000,Petrol,30,55.4,1.4
 Corsa,2017,45000.0,Manual,47000,Petrol,145,55.4,1.4
 Corsa,2016,48000.0,Manual,89883,Petrol,240,37.7,1.6
 Corsa,2019,60333.333333333336,Manual,22000,Petrol,145,43.5,1.4
 Corsa,2019,70666.66666666667,Manual,4704,Petrol,150,43.5,1.4
 Corsa,2016,35000.0,Manual,55867,Petrol,30,55.4,1.4
 Corsa,2017,54333.333333333336,Manual,10647,Petrol,150,55.4,1.4
 Corsa,2015,41000.0,Manual,9832,Petrol,30,55.4,1.4
 Corsa,2015,43000.0,Manual,41385,Petrol,30,55.4,1.4
 Corsa,2016,45000.0,Manual,16007,Petrol,30,55.4,1.4
 Corsa,2015,39000.0,Manual,29116,Petrol,125,53.3,1.2
 Corsa,2017,52333.333333333336,Manual,35688,Petrol,150,54.3,1.4
 Corsa,2017,65666.66666666667,Manual,2712,Petrol,30,55.4,1.4
 Corsa,2020,125000.0,Manual,10,Petrol,145,52.3,1.2
 Corsa,2020,133333.33333333334,Manual,10,Diesel,145,70.6,1.5
 Corsa,2016,44000.0,Manual,26245,Petrol,30,55.4,1.4
 Corsa,2014,30666.666666666668,Manual,35711,Petrol,30,55.4,1.0
 Corsa,2015,30666.666666666668,Manual,49003,Petrol,125,53.3,1.2
 Corsa,2016,58333.333333333336,Automatic,14977,Petrol,145,47.9,1.4
 Corsa,2015,57333.333333333336,Automatic,9382,Petrol,145,47.9,1.4
 Corsa,2017,60333.333333333336,Manual,15171,Petrol,30,55.4,1.4
 Corsa,2015,52333.333333333336,Automatic,6388,Petrol,145,47.1,1.4
 Corsa,2016,49333.333333333336,Manual,18654,Petrol,30,55.4,1.4
 Corsa,2015,35000.0,Manual,32024,Petrol,125,52.3,1.2
 Corsa,2016,64666.666666666664,Automatic,10825,Petrol,145,47.9,1.4
 Corsa,2020,103666.66666666667,Manual,10,Petrol,145,52.3,1.2
 Corsa,2020,118000.0,Manual,10,Petrol,145,52.3,1.2
 Corsa,2016,33666.666666666664,Manual,62518,Petrol,30,55.4,1.4
 Corsa,2016,36000.0,Manual,32563,Petrol,125,53.3,1.2
 Corsa,2015,40000.0,Manual,31664,Petrol,30,55.4,1.4
 Corsa,2014,30666.666666666668,Manual,57210,Petrol,125,51.4,1.2
 Corsa,2020,125000.0,Manual,10,Petrol,145,52.3,1.2
 Corsa,2017,48333.333333333336,Manual,21500,Petrol,30,55.4,1.4
 Corsa,2015,45000.0,Manual,15701,Petrol,30,55.4,1.4
 Corsa,2013,37000.0,Manual,16154,Petrol,125,51.4,1.2
 Corsa,2020,99333.33333333333,Manual,10,Petrol,150,53.3,1.2
 Corsa,2020,133333.33333333334,Manual,10,Petrol,150,52.3,1.2
 Corsa,2020,105666.66666666667,Manual,10,Petrol,150,53.3,1.2
 Corsa,2020,103666.66666666667,Manual,10,Petrol,150,52.3,1.2
 Corsa,2016,47000.0,Manual,23979,Petrol,30,55.4,1.4
 Corsa,2016,37000.0,Manual,28312,Petrol,30,55.4,1.4
 Corsa,2016,46000.0,Manual,23487,Petrol,30,55.4,1.4
 Corsa,2015,30666.666666666668,Manual,60147,Petrol,30,55.4,1.4
 Corsa,2016,49333.333333333336,Manual,25191,Petrol,30,55.4,1.4
 Corsa,2016,64666.666666666664,Automatic,1326,Petrol,145,47.9,1.4
 Corsa,2015,40000.0,Manual,38279,Petrol,125,54.3,1.4
 Corsa,2018,56333.333333333336,Manual,12103,Petrol,150,54.3,1.4
 Corsa,2017,57333.333333333336,Manual,20194,Petrol,30,54.3,1.4
 Corsa,2016,43000.0,Manual,20269,Petrol,30,55.4,1.4
 Corsa,2015,40000.0,Manual,23854,Petrol,30,55.4,1.4
 Corsa,2017,72666.66666666667,Automatic,17285,Petrol,145,47.9,1.4
 Corsa,2015,40000.0,Manual,29510,Petrol,125,54.3,1.4
 Corsa,2018,56333.333333333336,Manual,17472,Petrol,150,55.4,1.4
 Corsa,2015,39000.0,Manual,36189,Petrol,125,53.3,1.2
 Corsa,2015,47000.0,Manual,7503,Petrol,30,55.4,1.4
 Corsa,2014,37000.0,Manual,30496,Petrol,125,51.4,1.2
 Corsa,2020,130333.33333333333,Manual,10,Petrol,150,52.3,1.2
 Corsa,2020,137333.33333333334,Manual,10,Diesel,150,70.6,1.5
 Corsa,2020,125000.0,Manual,10,Petrol,150,52.3,1.2
 Corsa,2020,118000.0,Manual,10,Petrol,150,52.3,1.2
 Corsa,2020,99333.33333333333,Manual,10,Petrol,150,53.3,1.2
 Corsa,2020,133333.33333333334,Manual,10,Diesel,150,70.6,1.5
 Corsa,2020,125000.0,Manual,10,Petrol,150,52.3,1.2
 Corsa,2020,118000.0,Manual,10,Petrol,150,52.3,1.2
 Corsa,2015,39000.0,Manual,49977,Petrol,30,55.4,1.4
 Corsa,2016,46000.0,Manual,23216,Petrol,30,55.4,1.4
 Corsa,2018,64666.666666666664,Manual,9992,Petrol,145,54.3,1.4
 Corsa,2020,106666.66666666667,Manual,10,Petrol,150,52.3,1.2
 Corsa,2016,46000.0,Manual,26369,Petrol,125,54.3,1.4
 Corsa,2017,54333.333333333336,Manual,21183,Petrol,30,54.3,1.4
 Corsa,2018,60333.333333333336,Manual,19561,Petrol,150,55.4,1.4
 Corsa,2015,40000.0,Manual,29652,Diesel,0,83.1,1.3
 Corsa,2016,44000.0,Manual,14406,Petrol,30,55.4,1.4
 Corsa,2015,39000.0,Manual,43558,Petrol,30,55.4,1.4
 Corsa,2013,24666.666666666668,Manual,54498,Petrol,125,51.4,1.4
 Corsa,2018,59333.333333333336,Manual,18840,Petrol,145,54.3,1.4
 Corsa,2013,30666.666666666668,Manual,23000,Petrol,125,51.4,1.2
 Corsa,2014,33666.666666666664,Manual,52302,Petrol,125,51.4,1.2
 Corsa,2015,43000.0,Manual,18009,Petrol,30,55.4,1.4
 Corsa,2017,54333.333333333336,Manual,18364,Petrol,30,55.4,1.4
 Corsa,2015,36000.0,Manual,65349,Petrol,125,54.3,1.4
 Corsa,2018,64666.666666666664,Manual,19301,Petrol,150,43.5,1.4
 Corsa,2013,30666.666666666668,Manual,45701,Petrol,125,51.4,1.4
 Corsa,2016,37000.0,Manual,32957,Petrol,30,55.4,1.4
 Corsa,2016,42000.0,Manual,37452,Petrol,30,54.3,1.4
 Corsa,2015,45000.0,Manual,19713,Petrol,125,53.3,1.2
 Corsa,2015,43000.0,Manual,21340,Petrol,125,54.3,1.4
 Corsa,2018,59333.333333333336,Manual,18674,Petrol,145,55.4,1.4
 Corsa,2016,45000.0,Manual,40385,Petrol,30,54.3,1.4
 Corsa,2016,45000.0,Manual,19500,Petrol,30,55.4,1.4
 Corsa,2016,52333.333333333336,Manual,24914,Petrol,30,55.4,1.4
 Corsa,2015,47000.0,Manual,20066,Petrol,30,55.4,1.4
 Corsa,2016,46000.0,Manual,14663,Petrol,30,55.4,1.4
 Corsa,2016,43000.0,Manual,26937,Petrol,30,55.4,1.4
 Corsa,2018,67666.66666666667,Manual,4309,Petrol,145,43.5,1.4
 Corsa,2016,49333.333333333336,Manual,27504,Petrol,30,54.3,1.4
 Corsa,2015,43000.0,Manual,27042,Petrol,125,53.3,1.2
 Corsa,2016,49333.333333333336,Manual,23113,Petrol,30,54.3,1.4
 Corsa,2016,43000.0,Manual,24213,Petrol,30,55.4,1.4
 Corsa,2017,52333.333333333336,Manual,24733,Petrol,145,54.3,1.4
 Corsa,2020,133333.33333333334,Manual,18,Diesel,150,70.6,1.5
 Corsa,2020,125000.0,Manual,10,Petrol,150,52.3,1.2
 Corsa,2020,103666.66666666667,Manual,10,Petrol,145,52.3,1.2
 Corsa,2020,118000.0,Manual,10,Petrol,145,52.3,1.2
 Corsa,2017,54333.333333333336,Manual,21815,Petrol,30,54.3,1.4
 Corsa,2017,54333.333333333336,Manual,24189,Petrol,30,55.4,1.4
 Corsa,2020,125000.0,Manual,10,Petrol,145,52.3,1.2
 Corsa,2016,47000.0,Manual,11345,Petrol,30,55.4,1.4
 Corsa,2017,54333.333333333336,Manual,20522,Petrol,145,55.4,1.4
 Corsa,2015,55333.333333333336,Automatic,16476,Petrol,145,47.9,1.4
 Corsa,2017,42000.0,Manual,50246,Petrol,145,55.4,1.4
 Corsa,2017,52333.333333333336,Manual,11551,Petrol,145,55.4,1.4
 Corsa,2016,47000.0,Manual,15900,Petrol,125,54.3,1.4
 Corsa,2016,40000.0,Manual,23023,Petrol,30,55.4,1.4
 Corsa,2017,50333.333333333336,Manual,11331,Petrol,145,55.4,1.4
 Corsa,2016,48333.333333333336,Manual,7312,Petrol,30,55.4,1.4
 Corsa,2015,43000.0,Manual,19598,Petrol,30,55.4,1.4
 Corsa,2019,60333.333333333336,Manual,8948,Petrol,145,43.5,1.4
 Corsa,2016,44000.0,Manual,29176,Petrol,125,54.3,1.4
 Corsa,2017,47000.0,Manual,25056,Petrol,30,55.4,1.4
 Corsa,2015,27666.666666666668,Manual,71029,Petrol,125,53.3,1.2
 Corsa,2017,54333.333333333336,Manual,12040,Petrol,30,55.4,1.4
 Corsa,2018,41000.0,Manual,62451,Petrol,150,55.4,1.4
 Corsa,2016,43000.0,Manual,26352,Petrol,30,55.4,1.4
 Corsa,2017,50333.333333333336,Manual,29683,Petrol,30,55.4,1.4
 Corsa,2015,40000.0,Manual,11486,Petrol,125,52.3,1.2
 Corsa,2015,43000.0,Manual,32450,Petrol,125,54.3,1.4
 Corsa,2016,49333.333333333336,Manual,19401,Petrol,30,55.4,1.4
 Corsa,2016,49333.333333333336,Manual,6885,Petrol,30,55.4,1.4
 Corsa,2013,21666.666666666668,Manual,45640,Petrol,30,55.4,1.0
 Corsa,2018,56333.333333333336,Manual,30659,Petrol,145,55.4,1.4
 Corsa,2019,70666.66666666667,Manual,5161,Petrol,150,43.5,1.4
 Corsa,2019,72666.66666666667,Automatic,6183,Petrol,150,39.8,1.4
 Corsa,2017,54333.333333333336,Manual,16525,Petrol,30,54.3,1.4
 Corsa,2017,50333.333333333336,Manual,20050,Petrol,150,55.4,1.4
 Corsa,2017,49333.333333333336,Manual,34670,Petrol,145,54.3,1.4
 Corsa,2019,70666.66666666667,Manual,3000,Petrol,145,43.5,1.4
 Corsa,2016,36000.0,Manual,27619,Petrol,30,55.4,1.4
 Corsa,2019,70666.66666666667,Manual,2650,Petrol,145,43.5,1.4
 Corsa,2016,51333.333333333336,Manual,10295,Petrol,30,55.4,1.4
 Corsa,2016,41000.0,Manual,20976,Petrol,30,55.4,1.4
 Corsa,2016,45000.0,Manual,41741,Petrol,30,57.6,1.0
 Corsa,2019,56333.333333333336,Manual,8233,Petrol,145,43.5,1.4
 Corsa,2019,56333.333333333336,Manual,7441,Petrol,145,43.5,1.4
 Corsa,2018,70666.66666666667,Manual,14826,Petrol,150,48.7,1.4
 Corsa,2013,28666.666666666668,Manual,34273,Petrol,125,51.4,1.4
 Corsa,2016,47000.0,Manual,25886,Petrol,30,55.4,1.4
 Corsa,2016,46000.0,Manual,39021,Petrol,30,55.4,1.4
 Corsa,2015,28666.666666666668,Manual,54593,Petrol,125,51.4,1.2
 Corsa,2020,130333.33333333333,Manual,10,Petrol,150,52.3,1.2
 Corsa,2019,74666.66666666667,Manual,9643,Petrol,145,44.8,1.4
 Corsa,2015,45000.0,Manual,16125,Petrol,125,54.3,1.4
 Corsa,2016,41000.0,Manual,32871,Petrol,30,55.4,1.4
 Corsa,2016,44000.0,Manual,46636,Petrol,30,57.6,1.0
 Corsa,2019,66666.66666666667,Manual,9626,Petrol,145,43.5,1.4
 Corsa,2016,49333.333333333336,Manual,19881,Petrol,30,55.4,1.4
 Corsa,2017,54333.333333333336,Manual,18144,Petrol,30,54.3,1.4
 Corsa,2015,40000.0,Manual,30657,Petrol,125,54.3,1.4
 Corsa,2019,66666.66666666667,Manual,5197,Petrol,145,43.5,1.4
 Corsa,2013,28666.666666666668,Manual,39968,Petrol,125,51.4,1.2
 Corsa,2016,49333.333333333336,Automatic,54422,Petrol,145,47.9,1.4
 Corsa,2016,39000.0,Manual,20928,Petrol,30,55.4,1.4
 Corsa,2016,41000.0,Manual,39031,Petrol,30,55.4,1.4
 Corsa,2016,49333.333333333336,Manual,23868,Diesel,0,85.6,1.3
 Corsa,2016,51333.333333333336,Manual,8682,Petrol,30,55.4,1.4
 Corsa,2016,47000.0,Manual,24077,Petrol,30,55.4,1.4
 Corsa,2016,59333.333333333336,Automatic,15325,Petrol,145,47.9,1.4
 Corsa,2015,37000.0,Manual,46527,Petrol,30,55.4,1.4
 Corsa,2016,49333.333333333336,Manual,12211,Petrol,30,55.4,1.4
 Corsa,2020,123000.0,Manual,10,Petrol,150,52.3,1.2
 Corsa,2016,40000.0,Manual,37101,Petrol,30,54.3,1.4
 Corsa,2016,47000.0,Manual,22923,Petrol,30,55.4,1.4
 Corsa,2017,51333.333333333336,Manual,16668,Petrol,30,55.4,1.4
 Corsa,2015,35000.0,Manual,44200,Petrol,125,51.4,1.4
 Corsa,2015,43000.0,Manual,24074,Petrol,30,55.4,1.4
 Corsa,2015,33666.666666666664,Manual,64726,Petrol,125,54.3,1.4
 Corsa,2014,30666.666666666668,Manual,36801,Petrol,125,51.4,1.4
 Corsa,2018,60333.333333333336,Manual,14157,Petrol,150,43.5,1.4
 Corsa,2020,130333.33333333333,Manual,10,Petrol,150,52.3,1.2
 Corsa,2017,58333.333333333336,Manual,11698,Petrol,30,54.3,1.4
 Corsa,2018,64666.666666666664,Manual,6862,Petrol,145,43.5,1.4
 Corsa,2016,52333.333333333336,Automatic,6347,Petrol,30,55.4,1.4
 Corsa,2015,45000.0,Manual,12202,Petrol,30,55.4,1.4
 Corsa,2020,123000.0,Manual,10,Petrol,150,52.3,1.2
 Corsa,2020,136333.33333333334,Manual,10,Diesel,150,70.6,1.5
 Corsa,2016,49333.333333333336,Manual,18886,Petrol,30,55.4,1.4
 Corsa,2016,46000.0,Manual,16191,Petrol,30,55.4,1.4
 Corsa,2017,54333.333333333336,Manual,20023,Petrol,30,55.4,1.4
 Corsa,2017,57333.333333333336,Manual,30203,Petrol,30,54.3,1.4
 Corsa,2017,54333.333333333336,Manual,13600,Petrol,30,54.3,1.4
 Corsa,2017,64666.666666666664,Manual,12887,Petrol,150,55.4,1.4
 Corsa,2013,26666.666666666668,Manual,43201,Petrol,30,55.4,1.0
 Corsa,2015,46000.0,Manual,15353,Petrol,125,53.3,1.2
 Corsa,2017,59333.333333333336,Manual,17622,Petrol,145,55.4,1.4
 Corsa,2015,55333.333333333336,Automatic,24812,Petrol,145,47.9,1.4
 Corsa,2013,30666.666666666668,Manual,48047,Petrol,125,51.4,1.2
 Corsa,2017,52333.333333333336,Manual,24595,Petrol,150,55.4,1.4
 Corsa,2019,70666.66666666667,Manual,10981,Petrol,150,43.5,1.4
 Corsa,2019,72666.66666666667,Automatic,10109,Petrol,150,39.8,1.4
 Corsa,2019,72666.66666666667,Automatic,8718,Petrol,150,39.8,1.4
 Corsa,2013,32666.666666666668,Manual,55259,Petrol,125,51.4,1.2
 Corsa,2020,125000.0,Manual,398,Petrol,150,52.3,1.2
 Corsa,2020,137333.33333333334,Manual,10,Diesel,150,70.6,1.5
 Corsa,2020,130333.33333333333,Manual,10,Petrol,150,52.3,1.2
 Corsa,2020,124000.0,Manual,10,Petrol,150,52.3,1.2
 Corsa,2016,40000.0,Manual,10213,Petrol,30,55.4,1.4
 Corsa,2017,74666.66666666667,Automatic,10792,Petrol,145,47.9,1.4
 Corsa,2016,49333.333333333336,Manual,15697,Petrol,30,55.4,1.4
 Corsa,2016,43000.0,Manual,24332,Petrol,30,55.4,1.4
 Corsa,2017,52333.333333333336,Manual,21226,Petrol,145,55.4,1.4
 Corsa,2017,58333.333333333336,Manual,15659,Petrol,145,54.3,1.4
 Corsa,2014,35000.0,Manual,32528,Petrol,125,51.4,1.4
 Corsa,2015,41000.0,Manual,24033,Petrol,125,54.3,1.4
 Corsa,2015,40000.0,Manual,58000,Diesel,0,85.6,1.3
 Corsa,2016,46000.0,Manual,30544,Petrol,30,55.4,1.4
 Corsa,2017,55333.333333333336,Manual,21316,Petrol,30,54.3,1.4
 Corsa,2015,43000.0,Manual,12158,Petrol,125,53.3,1.2
 Corsa,2015,46000.0,Manual,6004,Petrol,125,52.3,1.2
 Corsa,2015,42000.0,Manual,30217,Petrol,125,54.3,1.4
 Corsa,2016,46000.0,Manual,32156,Petrol,30,55.4,1.4
 Corsa,2017,56333.333333333336,Manual,11434,Petrol,30,54.3,1.4
 Corsa,2014,33666.666666666664,Manual,14730,Petrol,125,51.4,1.4
 Corsa,2016,42000.0,Manual,34115,Petrol,30,55.4,1.4
 Corsa,2016,49333.333333333336,Manual,15730,Petrol,30,55.4,1.4
 Corsa,2016,46000.0,Manual,18985,Petrol,30,55.4,1.4
 Corsa,2016,37000.0,Manual,20149,Petrol,30,55.4,1.4
 Corsa,2016,51333.333333333336,Manual,23002,Petrol,30,55.4,1.4
 Corsa,2019,67666.66666666667,Manual,18474,Petrol,145,43.5,1.4
 Corsa,2015,40000.0,Manual,34810,Petrol,30,55.4,1.4
 Corsa,2017,52333.333333333336,Manual,26776,Petrol,30,54.3,1.4
 Corsa,2020,125000.0,Manual,5,Petrol,145,52.3,1.2
 Corsa,2016,45000.0,Manual,34631,Petrol,30,54.3,1.4
 Corsa,2020,103666.66666666667,Manual,10,Petrol,145,52.3,1.2
 Corsa,2016,39000.0,Manual,19150,Petrol,30,55.4,1.4
 Corsa,2016,42000.0,Manual,33286,Petrol,30,55.4,1.4
 Corsa,2020,133333.33333333334,Manual,10,Diesel,145,70.6,1.5
 Corsa,2020,133333.33333333334,Manual,65,Diesel,145,70.6,1.5
 Corsa,2015,43000.0,Manual,44797,Petrol,30,55.4,1.4
 Corsa,2020,137333.33333333334,Manual,10,Diesel,150,70.6,1.5
 Corsa,2015,36000.0,Manual,28873,Petrol,125,51.4,1.4
 Corsa,2017,50333.333333333336,Manual,19642,Petrol,30,55.4,1.4
 Corsa,2016,66666.66666666667,Automatic,2518,Petrol,145,47.9,1.4
 Corsa,2017,50333.333333333336,Manual,24981,Petrol,150,54.3,1.4
 Corsa,2016,61666.666666666664,Manual,7199,Diesel,0,85.6,1.3
 Corsa,2018,61666.666666666664,Manual,16403,Petrol,145,43.5,1.4
 Corsa,2018,62666.666666666664,Manual,5361,Petrol,145,43.5,1.4
 Corsa,2015,45000.0,Manual,27678,Petrol,30,55.4,1.4
 Corsa,2019,66666.66666666667,Manual,6674,Petrol,145,43.5,1.4
 Corsa,2019,66666.66666666667,Manual,5839,Petrol,145,43.5,1.4
 Corsa,2014,31666.666666666668,Manual,55767,Petrol,125,51.4,1.4
 Corsa,2016,37000.0,Manual,43600,Petrol,30,55.4,1.4
 Corsa,2016,55333.333333333336,Manual,11842,Diesel,0,88.3,1.3
 Corsa,2015,53333.333333333336,Manual,55451,Petrol,235,37.7,1.6
 Corsa,2016,37000.0,Manual,19311,Petrol,30,55.4,1.4
 Corsa,2016,39000.0,Manual,43000,Petrol,30,54.3,1.4
 Corsa,2016,46000.0,Manual,9930,Petrol,125,54.3,1.4
